紀錄時間,分類,商品名稱,價格,商品網址
2026-03-03,家電數位,TATUNG 大同 負離子折疊吹風機  THD-D1200AIB  深海藍,499,https://www.tw.coupang.com/products/TATUNG-%E5%A4%A7%E5%90%8C-%E8%B2%A0%E9%9B%A2%E5%AD%90%E6%8A%98%E7%96%8A%E5%90%B9%E9%A2%A8%E6%A9%9F-567840113328129
2026-03-03,家電數位,DMTS 大美天使 On Be You 飛利浦 Sonicare 電動牙刷相容替換刷頭 Optimal Plaque Defense  P-HX-9024  4組,165,https://www.tw.coupang.com/products/DMTS-%E5%A4%A7%E7%BE%8E%E5%A4%A9%E4%BD%BF-On-Be-You-%E9%A3%9B%E5%88%A9%E6%B5%A6-Sonicare-%E9%9B%BB%E5%8B%95%E7%89%99%E5%88%B7%E7%9B%B8%E5%AE%B9%E6%9B%BF%E6%8F%9B%E5%88%B7%E9%A0%AD-Optimal-Plaque-Defense-567381696937984
2026-03-03,家電數位,KODAK 柯達 Film Camera 復古底片相機 Ultra F8 藍色  1台,819,https://www.tw.coupang.com/products/KODAK-%E6%9F%AF%E9%81%94-Film-Camera-%E5%BE%A9%E5%8F%A4%E5%BA%95%E7%89%87%E7%9B%B8%E6%A9%9F-Ultra-F8-%E8%97%8D%E8%89%B2-567147440881664
2026-03-03,家電數位,TATUNG 大同 三級效能電熱水瓶 5L  TLK-573F25A,49,https://www.tw.coupang.com/products/TATUNG-%E5%A4%A7%E5%90%8C-%E4%B8%89%E7%B4%9A%E6%95%88%E8%83%BD%E9%9B%BB%E7%86%B1%E6%B0%B4%E7%93%B6-5L-567120601530368
2026-03-03,家電數位,SAMPO 聲寶 負離子燙髮梳  黑色  HC-Z2001L,599,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E8%B2%A0%E9%9B%A2%E5%AD%90%E7%87%99%E9%AB%AE%E6%A2%B3-565667275194369
2026-03-03,家電數位,SAMPO 聲寶 智能真絲熱敷眼罩 HQ-22Y1L 智能定時安全控溫 柔軟透氣蒸氣熱敷 可拆洗USB供電  深藍色  1入,499,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E6%99%BA%E8%83%BD%E7%9C%9F%E7%B5%B2%E7%86%B1%E6%95%B7%E7%9C%BC%E7%BD%A9-HQ-22Y1L-%E6%99%BA%E8%83%BD%E5%AE%9A%E6%99%82%E5%AE%89%E5%85%A8%E6%8E%A7%E6%BA%AB-%E6%9F%94%E8%BB%9F%E9%80%8F%E6%B0%A3%E8%92%B8%E6%B0%A3%E7%86%B1%E6%95%B7-%E5%8F%AF%E6%8B%86%E6%B4%97USB%E4%BE%9B%E9%9B%BB-565418045374465
2026-03-03,家電數位,Kolin 歌林 微電腦電子式除濕機  KJ-HC10,1680,https://www.tw.coupang.com/products/Kolin-%E6%AD%8C%E6%9E%97-%E5%BE%AE%E9%9B%BB%E8%85%A6%E9%9B%BB%E5%AD%90%E5%BC%8F%E9%99%A4%E6%BF%95%E6%A9%9F-565368804327424
2026-03-03,家電數位,PRINCESS 荷蘭公主 四刀均質攪拌棒/簡配組  221226,650,https://www.tw.coupang.com/products/PRINCESS-%E8%8D%B7%E8%98%AD%E5%85%AC%E4%B8%BB-%E5%9B%9B%E5%88%80%E5%9D%87%E8%B3%AA%E6%94%AA%E6%8B%8C%E6%A3%92%2F%E7%B0%A1%E9%85%8D%E7%B5%84-565332062208004
2026-03-03,家電數位,Kinyo 直飲杯充電式果汁機 JRU-730W,491,https://www.tw.coupang.com/products/Kinyo-%E7%9B%B4%E9%A3%B2%E6%9D%AF%E5%85%85%E9%9B%BB%E5%BC%8F%E6%9E%9C%E6%B1%81%E6%A9%9F-JRU-730W-565059080142851
2026-03-03,家電數位,SAMPO 聲寶 男士電動除毛刀 附刮頭 4個 + 定長梳  EB-Z1907WL  電動除毛機,393,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E7%94%B7%E5%A3%AB%E9%9B%BB%E5%8B%95%E9%99%A4%E6%AF%9B%E5%88%80-%E9%99%84%E5%88%AE%E9%A0%AD-4%E5%80%8B-%2B-%E5%AE%9A%E9%95%B7%E6%A2%B3-564963311599618
2026-03-03,家電數位,TATUNG 大同 全不鏽鋼電鍋 全配款 11人份 1.98L 安心烹煮 多功能料理  TAC-11J-MM,5490,https://www.tw.coupang.com/products/TATUNG-%E5%A4%A7%E5%90%8C-%E5%85%A8%E4%B8%8D%E9%8F%BD%E9%8B%BC%E9%9B%BB%E9%8D%8B-%E5%85%A8%E9%85%8D%E6%AC%BE-11%E4%BA%BA%E4%BB%BD-1.98L-%E5%AE%89%E5%BF%83%E7%83%B9%E7%85%AE-%E5%A4%9A%E5%8A%9F%E8%83%BD%E6%96%99%E7%90%86-466751804342273
2026-03-03,家電數位,FUTURE LAB. 未來實驗室 Type-C充電 電動旋轉潔牙組 附刷頭收納盒  1組  Ultraclean  白色,579,https://www.tw.coupang.com/products/FUTURE-LAB.-%E6%9C%AA%E4%BE%86%E5%AF%A6%E9%A9%97%E5%AE%A4-Type-C%E5%85%85%E9%9B%BB-%E9%9B%BB%E5%8B%95%E6%97%8B%E8%BD%89%E6%BD%94%E7%89%99%E7%B5%84-%E9%99%84%E5%88%B7%E9%A0%AD%E6%94%B6%E7%B4%8D%E7%9B%92-575104899530752
2026-03-03,家電數位,Panasonic 掌上型三刀頭防水充電式電鬍刀  ES-CM3A-W  白色,63,https://www.tw.coupang.com/products/Panasonic-%E6%8E%8C%E4%B8%8A%E5%9E%8B%E4%B8%89%E5%88%80%E9%A0%AD%E9%98%B2%E6%B0%B4%E5%85%85%E9%9B%BB%E5%BC%8F%E9%9B%BB%E9%AC%8D%E5%88%80-268231021412355
2026-03-03,家電數位,Xiaomi 小米 K歌麥克風  XMKGMKF01YM  深灰色,49,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-K%E6%AD%8C%E9%BA%A5%E5%85%8B%E9%A2%A8-564328868528128
2026-03-03,家電數位,Home Planet Type C to Type C PD 90度直角快速充電線 100W快充  1m  1條  銀色 + 黑色,51,https://www.tw.coupang.com/products/Home-Planet-Type-C-to-Type-C-PD-90%E5%BA%A6%E7%9B%B4%E8%A7%92%E5%BF%AB%E9%80%9F%E5%85%85%E9%9B%BB%E7%B7%9A-100W%E5%BF%AB%E5%85%85-564321721417731
2026-03-03,家電數位,TATUNG 大同 電磁爐  普通型  TIH-F1324A,45,https://www.tw.coupang.com/products/TATUNG-%E5%A4%A7%E5%90%8C-%E9%9B%BB%E7%A3%81%E7%88%90-564238980464642
2026-03-03,家電數位,Kinyo 電動按摩摺疊足浴機  IFM7022  奶茶色,61,https://www.tw.coupang.com/products/Kinyo-%E9%9B%BB%E5%8B%95%E6%8C%89%E6%91%A9%E6%91%BA%E7%96%8A%E8%B6%B3%E6%B5%B4%E6%A9%9F-563217994514432
2026-03-03,家電數位,SAMPO 聲寶 五段式音波震動牙刷  TB-Z2002L(W)  白色  1組,481,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E4%BA%94%E6%AE%B5%E5%BC%8F%E9%9F%B3%E6%B3%A2%E9%9C%87%E5%8B%95%E7%89%99%E5%88%B7-562775872995329
2026-03-03,家電數位,PHILIPS 飛利浦 數位立體聲專業錄音筆  銀黑色  DVT2050,44,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-%E6%95%B8%E4%BD%8D%E7%AB%8B%E9%AB%94%E8%81%B2%E5%B0%88%E6%A5%AD%E9%8C%84%E9%9F%B3%E7%AD%86-562767538864130
2026-03-03,家電數位,Kolin 歌林 隨行杯鮮榨果汁機 附雙杯雙蓋組  JE-LNP17,550,https://www.tw.coupang.com/products/Kolin-%E6%AD%8C%E6%9E%97-%E9%9A%A8%E8%A1%8C%E6%9D%AF%E9%AE%AE%E6%A6%A8%E6%9E%9C%E6%B1%81%E6%A9%9F-%E9%99%84%E9%9B%99%E6%9D%AF%E9%9B%99%E8%93%8B%E7%B5%84-562436381769728
2026-03-03,家電數位,Kolin 歌林 可直立/壁掛 光誘電擊捕蚊燈  KEM-DL26,221,https://www.tw.coupang.com/products/Kolin-%E6%AD%8C%E6%9E%97-%E5%8F%AF%E7%9B%B4%E7%AB%8B%2F%E5%A3%81%E6%8E%9B-%E5%85%89%E8%AA%98%E9%9B%BB%E6%93%8A%E6%8D%95%E8%9A%8A%E7%87%88-562054809174016
2026-03-03,家電數位,SAMPO 聲寶 14合1藍牙智能電子體重計 健康體脂計  1個  BF-Z2306BL  黑色,495,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-14%E5%90%881%E8%97%8D%E7%89%99%E6%99%BA%E8%83%BD%E9%9B%BB%E5%AD%90%E9%AB%94%E9%87%8D%E8%A8%88-%E5%81%A5%E5%BA%B7%E9%AB%94%E8%84%82%E8%A8%88-577332410564609
2026-03-03,家電數位,Xiaomi 小米 米家筋膜槍3迷你版  MJJMQ07YM  深空灰,1190,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E7%B1%B3%E5%AE%B6%E7%AD%8B%E8%86%9C%E6%A7%8D3%E8%BF%B7%E4%BD%A0%E7%89%88-561754010451970
2026-03-03,家電數位,Electrolux 伊萊克斯 高效能抗菌空氣清淨機  EP71-56WBA  奶茶棕,541,https://www.tw.coupang.com/products/Electrolux-%E4%BC%8A%E8%90%8A%E5%85%8B%E6%96%AF-%E9%AB%98%E6%95%88%E8%83%BD%E6%8A%97%E8%8F%8C%E7%A9%BA%E6%B0%A3%E6%B8%85%E6%B7%A8%E6%A9%9F-561751393206272
2026-03-03,家電數位,日系水分子精油香氛水氧機 一般暖光款 小  ZF822  白色,88,https://www.tw.coupang.com/products/%E6%97%A5%E7%B3%BB%E6%B0%B4%E5%88%86%E5%AD%90%E7%B2%BE%E6%B2%B9%E9%A6%99%E6%B0%9B%E6%B0%B4%E6%B0%A7%E6%A9%9F-%E4%B8%80%E8%88%AC%E6%9A%96%E5%85%89%E6%AC%BE-%E5%B0%8F-561697651605505
2026-03-03,家電數位,夾式風扇 6吋  FN05  卡其色,79,https://www.tw.coupang.com/products/%E5%A4%BE%E5%BC%8F%E9%A2%A8%E6%89%87-6%E5%90%8B-561690085146624
2026-03-03,家電數位,PHILIPS 飛利浦 咖啡機淨水濾芯 CA6903/10  1個,290,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-%E5%92%96%E5%95%A1%E6%A9%9F%E6%B7%A8%E6%B0%B4%E6%BF%BE%E8%8A%AF-CA6903%2F10-559976913223680
2026-03-03,家電數位,NEOWAK 焕醒 鼻毛修剪器  HN3  白色,47,https://www.tw.coupang.com/products/NEOWAK-%E7%84%95%E9%86%92-%E9%BC%BB%E6%AF%9B%E4%BF%AE%E5%89%AA%E5%99%A8-467832009605120
2026-03-03,家電數位,蘋果錶帶 米蘭不鏽鋼  玫瑰金色  1條,39,https://www.tw.coupang.com/products/%E8%98%8B%E6%9E%9C%E9%8C%B6%E5%B8%B6-%E7%B1%B3%E8%98%AD%E4%B8%8D%E9%8F%BD%E9%8B%BC-559212060983296
2026-03-03,家電數位,LifeShopping 陽光香薰機 100ml  CAAD074WT  白色,119,https://www.tw.coupang.com/products/LifeShopping-%E9%99%BD%E5%85%89%E9%A6%99%E8%96%B0%E6%A9%9F-100ml-558148427350017
2026-03-03,家電數位,TYMO PORTA PRO 負離子無線直髮梳 原廠保固  粉色  HC122PS,89,https://www.tw.coupang.com/products/TYMO-PORTA-PRO-%E8%B2%A0%E9%9B%A2%E5%AD%90%E7%84%A1%E7%B7%9A%E7%9B%B4%E9%AB%AE%E6%A2%B3-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-557069795033088
2026-03-03,家電數位,SAMPO 聲寶 食物調理機 KT-Z2210L 原廠保固,590,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E9%A3%9F%E7%89%A9%E8%AA%BF%E7%90%86%E6%A9%9F-KT-Z2210L-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-554185275654145
2026-03-03,家電數位,FUJIFILM 富士 馬上看相機 霧白色  instax mini LiPlay  1台,156,https://www.tw.coupang.com/products/FUJIFILM-%E5%AF%8C%E5%A3%AB-%E9%A6%AC%E4%B8%8A%E7%9C%8B%E7%9B%B8%E6%A9%9F-%E9%9C%A7%E7%99%BD%E8%89%B2-551953268457472
2026-03-03,家電數位,BRAUn 百靈 5系列 刀頭刀網組  54B  黑色  1個,1050,https://www.tw.coupang.com/products/BRAUn-%E7%99%BE%E9%9D%88-5%E7%B3%BB%E5%88%97-%E5%88%80%E9%A0%AD%E5%88%80%E7%B6%B2%E7%B5%84-550557211082753
2026-03-03,家電數位,FUJIFILM 富士 Instax mini 空白底片 40張 + 髮圈 + 彩色木夾 + 麻繩  單一商品  1組,1154,https://www.tw.coupang.com/products/FUJIFILM-%E5%AF%8C%E5%A3%AB-Instax-mini-%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-40%E5%BC%B5-%2B-%E9%AB%AE%E5%9C%88-%2B-%E5%BD%A9%E8%89%B2%E6%9C%A8%E5%A4%BE-%2B-%E9%BA%BB%E7%B9%A9-549775304736772
2026-03-03,家電數位,FUJIFILM 富士 Instax mini 空白底片 40張 + 椅子造型支架 顏色隨機 + 小相冊  1組  單一商品,1372,https://www.tw.coupang.com/products/FUJIFILM-%E5%AF%8C%E5%A3%AB-Instax-mini-%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-40%E5%BC%B5-%2B-%E6%A4%85%E5%AD%90%E9%80%A0%E5%9E%8B%E6%94%AF%E6%9E%B6-%E9%A1%8F%E8%89%B2%E9%9A%A8%E6%A9%9F-%2B-%E5%B0%8F%E7%9B%B8%E5%86%8A-548028075130883
2026-03-03,家電數位,Mass 迷你小型零食封口機/密封機/包裝機 充電款 白色  F2,180,https://www.tw.coupang.com/products/Mass-%E8%BF%B7%E4%BD%A0%E5%B0%8F%E5%9E%8B%E9%9B%B6%E9%A3%9F%E5%B0%81%E5%8F%A3%E6%A9%9F%2F%E5%AF%86%E5%B0%81%E6%A9%9F%2F%E5%8C%85%E8%A3%9D%E6%A9%9F-%E5%85%85%E9%9B%BB%E6%AC%BE-%E7%99%BD%E8%89%B2-547633890246659
2026-03-03,家電數位,SwitchEasy 魚骨牌 Rugged Shield 耳機保護殼 Airpods 4 適用  黑色  1個  單一商品,135,https://www.tw.coupang.com/products/SwitchEasy-%E9%AD%9A%E9%AA%A8%E7%89%8C-Rugged-Shield-%E8%80%B3%E6%A9%9F%E4%BF%9D%E8%AD%B7%E6%AE%BC-Airpods-4-%E9%81%A9%E7%94%A8-547549932847104
2026-03-03,家電數位,鋁合金便攜電動美甲機 附金屬打磨器  1個  銀色,119,https://www.tw.coupang.com/products/%E9%8B%81%E5%90%88%E9%87%91%E4%BE%BF%E6%94%9C%E9%9B%BB%E5%8B%95%E7%BE%8E%E7%94%B2%E6%A9%9F-%E9%99%84%E9%87%91%E5%B1%AC%E6%89%93%E7%A3%A8%E5%99%A8-547301101633536
2026-03-03,家電數位,SUNORO 無線電動打奶泡器 附奶泡攪拌頭 + 烘琣攪拌頭  J-16  綠色,48,https://www.tw.coupang.com/products/SUNORO-%E7%84%A1%E7%B7%9A%E9%9B%BB%E5%8B%95%E6%89%93%E5%A5%B6%E6%B3%A1%E5%99%A8-%E9%99%84%E5%A5%B6%E6%B3%A1%E6%94%AA%E6%8B%8C%E9%A0%AD-%2B-%E7%83%98%E7%90%A3%E6%94%AA%E6%8B%8C%E9%A0%AD-542563018719232
2026-03-03,家電數位,YOLOMi 悠樂米 掃拖機器人/洗地機專用地板清潔液 台灣製造 小米/石頭/追覓/科沃斯/iRobot/必勝適用 薰衣草 2L  單一商品  1瓶,290,https://www.tw.coupang.com/products/YOLOMi-%E6%82%A0%E6%A8%82%E7%B1%B3-%E6%8E%83%E6%8B%96%E6%A9%9F%E5%99%A8%E4%BA%BA%2F%E6%B4%97%E5%9C%B0%E6%A9%9F%E5%B0%88%E7%94%A8%E5%9C%B0%E6%9D%BF%E6%B8%85%E6%BD%94%E6%B6%B2-%E5%8F%B0%E7%81%A3%E8%A3%BD%E9%80%A0-%E5%B0%8F%E7%B1%B3%2F%E7%9F%B3%E9%A0%AD%2F%E8%BF%BD%E8%A6%93%2F%E7%A7%91%E6%B2%83%E6%96%AF%2FiRobot%2F%E5%BF%85%E5%8B%9D%E9%81%A9%E7%94%A8-%E8%96%B0%E8%A1%A3%E8%8D%89-2L-540747908431877
2026-03-03,家電數位,Oral-B 歐樂B DB5 電池式電動牙刷  白色  1個  3750,183,https://www.tw.coupang.com/products/Oral-B-%E6%AD%90%E6%A8%82B-DB5-%E9%9B%BB%E6%B1%A0%E5%BC%8F%E9%9B%BB%E5%8B%95%E7%89%99%E5%88%B7-21008695647603
2026-03-03,家電數位,翰方御品 順孅茶  單包  藍色,217,https://www.tw.coupang.com/products/%E7%BF%B0%E6%96%B9%E5%BE%A1%E5%93%81-%E9%A0%86%E5%AD%85%E8%8C%B6-540168243019776
2026-03-03,家電數位,PHILIPS 飛利浦 sonicare 充電式音波電動牙刷  草綠色  1支  HX2411/03,799,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-sonicare-%E5%85%85%E9%9B%BB%E5%BC%8F%E9%9F%B3%E6%B3%A2%E9%9B%BB%E5%8B%95%E7%89%99%E5%88%B7-539321924763649
2026-03-03,家電數位,Fujitek 富士電通 美型小烤箱 7L  FTO-LN070,450,https://www.tw.coupang.com/products/Fujitek-%E5%AF%8C%E5%A3%AB%E9%9B%BB%E9%80%9A-%E7%BE%8E%E5%9E%8B%E5%B0%8F%E7%83%A4%E7%AE%B1-7L-539298759606273
2026-03-03,家電數位,電子體重計 892g  1台  漸變紫  C131,49,https://www.tw.coupang.com/products/%E9%9B%BB%E5%AD%90%E9%AB%94%E9%87%8D%E8%A8%88-892g-536341200748544
2026-03-03,家電數位,Munakami 村上 多功能電動奶泡機 黑色 ｜冷熱奶泡、一鍵操作、易清洗  MK-9Y,680,https://www.tw.coupang.com/products/Munakami-%E6%9D%91%E4%B8%8A-%E5%A4%9A%E5%8A%9F%E8%83%BD%E9%9B%BB%E5%8B%95%E5%A5%B6%E6%B3%A1%E6%A9%9F-%E9%BB%91%E8%89%B2-%EF%BD%9C%E5%86%B7%E7%86%B1%E5%A5%B6%E6%B3%A1%E3%80%81%E4%B8%80%E9%8D%B5%E6%93%8D%E4%BD%9C%E3%80%81%E6%98%93%E6%B8%85%E6%B4%97-534870296018944
2026-03-03,家電數位,Soundcore 藍牙耳機 K20i 13mm大驅動 BassUP技術 36小時續航 半入耳式  A3994  白色,680,https://www.tw.coupang.com/products/Soundcore-%E8%97%8D%E7%89%99%E8%80%B3%E6%A9%9F-K20i-13mm%E5%A4%A7%E9%A9%85%E5%8B%95-BassUP%E6%8A%80%E8%A1%93-36%E5%B0%8F%E6%99%82%E7%BA%8C%E8%88%AA-%E5%8D%8A%E5%85%A5%E8%80%B3%E5%BC%8F-534613730443264
2026-03-03,家電數位,小麥購物 便攜式電動沖牙機  C116  白色,62,https://www.tw.coupang.com/products/%E5%B0%8F%E9%BA%A5%E8%B3%BC%E7%89%A9-%E4%BE%BF%E6%94%9C%E5%BC%8F%E9%9B%BB%E5%8B%95%E6%B2%96%E7%89%99%E6%A9%9F-534568004141056
2026-03-03,家電數位,TELEFUNKEN 德律風根 電子捕蚊燈 原廠保固  LT-8815,650,https://www.tw.coupang.com/products/TELEFUNKEN-%E5%BE%B7%E5%BE%8B%E9%A2%A8%E6%A0%B9-%E9%9B%BB%E5%AD%90%E6%8D%95%E8%9A%8A%E7%87%88-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-534503906770945
2026-03-03,家電數位,PHILIPS 飛利浦 淨水器濾芯  1個  AWP210,150,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-%E6%B7%A8%E6%B0%B4%E5%99%A8%E6%BF%BE%E8%8A%AF-532703954845696
2026-03-03,家電數位,甲珍電毯 麥飯石遠紅外線石墨烯熱敷墊/加熱升級版 SHP612 PLUS 原廠保固  60 x 35cm,72,https://www.tw.coupang.com/products/%E7%94%B2%E7%8F%8D%E9%9B%BB%E6%AF%AF-%E9%BA%A5%E9%A3%AF%E7%9F%B3%E9%81%A0%E7%B4%85%E5%A4%96%E7%B7%9A%E7%9F%B3%E5%A2%A8%E7%83%AF%E7%86%B1%E6%95%B7%E5%A2%8A%2F%E5%8A%A0%E7%86%B1%E5%8D%87%E7%B4%9A%E7%89%88-SHP612-PLUS-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-532062847025152
2026-03-03,家電數位,石墨烯USB加熱保暖熱敷墊  30 x 50cm,107,https://www.tw.coupang.com/products/%E7%9F%B3%E5%A2%A8%E7%83%AFUSB%E5%8A%A0%E7%86%B1%E4%BF%9D%E6%9A%96%E7%86%B1%E6%95%B7%E5%A2%8A-531674706198529
2026-03-03,家電數位,mimax 米覓 人寵空氣淨化器5S  Y-710  白色,224,https://www.tw.coupang.com/products/mimax-%E7%B1%B3%E8%A6%93-%E4%BA%BA%E5%AF%B5%E7%A9%BA%E6%B0%A3%E6%B7%A8%E5%8C%96%E5%99%A85S-531672227299330
2026-03-03,家電數位,HERAN 禾聯 電子遙控壁掛扇 16吋 附遙控器 原廠保固  HLF-16CH56A,1045,https://www.tw.coupang.com/products/HERAN-%E7%A6%BE%E8%81%AF-%E9%9B%BB%E5%AD%90%E9%81%99%E6%8E%A7%E5%A3%81%E6%8E%9B%E6%89%87-16%E5%90%8B-%E9%99%84%E9%81%99%E6%8E%A7%E5%99%A8-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-530270256021506
2026-03-03,家電數位,Kinyo Micro USB 充電傳輸連接線  黑色  1條  1.2m,59,https://www.tw.coupang.com/products/Kinyo-Micro-USB-%E5%85%85%E9%9B%BB%E5%82%B3%E8%BC%B8%E9%80%A3%E6%8E%A5%E7%B7%9A-530234352762881
2026-03-03,家電數位,SAMPO 聲寶 五公升日式料理鍋 原廠保固  TQ-B20501CL,645,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E4%BA%94%E5%85%AC%E5%8D%87%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86%E9%8D%8B-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-529085482582017
2026-03-03,家電數位,淨生活 小米淨化器濾芯 抗菌版 適用於小米空氣淨化器1代/2代/2S/Pro/3代 有效過濾PM2.5 除甲醛  1個,294,https://www.tw.coupang.com/products/%E6%B7%A8%E7%94%9F%E6%B4%BB-%E5%B0%8F%E7%B1%B3%E6%B7%A8%E5%8C%96%E5%99%A8%E6%BF%BE%E8%8A%AF-%E6%8A%97%E8%8F%8C%E7%89%88-%E9%81%A9%E7%94%A8%E6%96%BC%E5%B0%8F%E7%B1%B3%E7%A9%BA%E6%B0%A3%E6%B7%A8%E5%8C%96%E5%99%A81%E4%BB%A3%2F2%E4%BB%A3%2F2S%2FPro%2F3%E4%BB%A3-%E6%9C%89%E6%95%88%E9%81%8E%E6%BF%BEPM2.5-%E9%99%A4%E7%94%B2%E9%86%9B-528826756988928
2026-03-03,家電數位,飛利浦Philips 智能護齦刷頭  HX6064/96  4入,499,https://www.tw.coupang.com/products/%E9%A3%9B%E5%88%A9%E6%B5%A6Philips-%E6%99%BA%E8%83%BD%E8%AD%B7%E9%BD%A6%E5%88%B7%E9%A0%AD-21000280068518
2026-03-03,家電數位,怡悅 HEPA濾心 高效抗菌 適用於多款空氣清淨機  1個,85,https://www.tw.coupang.com/products/%E6%80%A1%E6%82%85-HEPA%E6%BF%BE%E5%BF%83-%E9%AB%98%E6%95%88%E6%8A%97%E8%8F%8C-%E9%81%A9%E7%94%A8%E6%96%BC%E5%A4%9A%E6%AC%BE%E7%A9%BA%E6%B0%A3%E6%B8%85%E6%B7%A8%E6%A9%9F-521506735964162
2026-03-03,家電數位,Songwin 尚之宇 USB 對 Lightning 20W 編織快充線  1.2m  1條,39,https://www.tw.coupang.com/products/Songwin-%E5%B0%9A%E4%B9%8B%E5%AE%87-USB-%E5%B0%8D-Lightning-20W-%E7%B7%A8%E7%B9%94%E5%BF%AB%E5%85%85%E7%B7%9A-520117385347072
2026-03-03,家電數位,Kinyo 靜音冷熱調理破壁機 200 x 190 x 422mm 1.5L 4.3kg  HJC-859,80,https://www.tw.coupang.com/products/Kinyo-%E9%9D%9C%E9%9F%B3%E5%86%B7%E7%86%B1%E8%AA%BF%E7%90%86%E7%A0%B4%E5%A3%81%E6%A9%9F-200-x-190-x-422mm-1.5L-4.3kg-519702002499584
2026-03-03,家電數位,SENNHEISER ie100 pro 有線版入耳式 耳機 透明,67,https://www.tw.coupang.com/products/SENNHEISER-ie100-pro-%E6%9C%89%E7%B7%9A%E7%89%88%E5%85%A5%E8%80%B3%E5%BC%8F-%E8%80%B3%E6%A9%9F-%E9%80%8F%E6%98%8E-514986946248705
2026-03-03,家電數位,怡悅 抗菌hepa濾心 適用honeywell hpa-100aptw/200/202/300aptw/hpa-5150/5250/5350wtw清淨機 同hrf-r1 0.2kg  1個  hrf-r1,116,https://www.tw.coupang.com/products/%E6%80%A1%E6%82%85-%E6%8A%97%E8%8F%8Chepa%E6%BF%BE%E5%BF%83-%E9%81%A9%E7%94%A8honeywell-hpa-100aptw%2F200%2F202%2F300aptw%2Fhpa-5150%2F5250%2F5350wtw%E6%B8%85%E6%B7%A8%E6%A9%9F-%E5%90%8Chrf-r1-0.2kg-513842991824913
2026-03-03,家電數位,怡悅HEPA濾心(抗菌版) (含RFID晶片)  米家 小米1代/2代/2S/3代/Pro 適用  1個,430,https://www.tw.coupang.com/products/%E6%80%A1%E6%82%85HEPA%E6%BF%BE%E5%BF%83%28%E6%8A%97%E8%8F%8C%E7%89%88%29-%28%E5%90%ABRFID%E6%99%B6%E7%89%87%29-513605791301634
2026-03-03,家電數位,【怡悅】hepa濾心(抗菌版)適用米家 小米四 小米4 空氣淨化器(小米清淨機四代專用 含rfid晶片)1入  1個  怡悅HEPA抗菌/病毒濾心,480,https://www.tw.coupang.com/products/%E3%80%90%E6%80%A1%E6%82%85%E3%80%91hepa%E6%BF%BE%E5%BF%83%28%E6%8A%97%E8%8F%8C%E7%89%88%29%E9%81%A9%E7%94%A8%E7%B1%B3%E5%AE%B6-%E5%B0%8F%E7%B1%B3%E5%9B%9B-%E5%B0%8F%E7%B1%B34-%E7%A9%BA%E6%B0%A3%E6%B7%A8%E5%8C%96%E5%99%A8%28%E5%B0%8F%E7%B1%B3%E6%B8%85%E6%B7%A8%E6%A9%9F%E5%9B%9B%E4%BB%A3%E5%B0%88%E7%94%A8-%E5%90%ABrfid%E6%99%B6%E7%89%87%291%E5%85%A5-513605791285251
2026-03-03,家電數位,YEAR怡悅 抗病毒hepa 除臭濾網 適用 lg as601hwg0/101dwh0/651dwh0/651dss0 as951dpt0 超級大白  1個,750,https://www.tw.coupang.com/products/YEAR%E6%80%A1%E6%82%85-%E6%8A%97%E7%97%85%E6%AF%92hepa-%E9%99%A4%E8%87%AD%E6%BF%BE%E7%B6%B2-%E9%81%A9%E7%94%A8-lg-as601hwg0%2F101dwh0%2F651dwh0%2F651dss0-as951dpt0-%E8%B6%85%E7%B4%9A%E5%A4%A7%E7%99%BD-513605757812741
